heymarket.com,"[5, 1, 1, 9, 3, 1, 3, 1, 2, 2, 2, 1, 1, 4, 2, 5, 1, 1, 2, 2, 7, 1, 3, 1, 1, 1, 3, 4, 1, 2, 1, 2, 3, 1, 2, 1, 5, 2, 1, 3, 1, 1, 1, 1, 1, 1]","['h2', 'h2', 'h2', 'h3', 'h3', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h2', 'h1', 'h2', 'h2', 'h2', 'h1', 'h1', 'h1', 'h1', 'h3', 'h3']"
blahdns.com,"[4, 1, 1, 1, 1, 2, 3, 3, 1, 1]","['h3', 'h2', 'h2', 'h2', 'h3', 'h2', 'h2', 'h3', 'h2', 'h3']"
cdxr53.com,"[1, 2, 2, 1, 2]","['h2', 'h1', 'h1', 'h2', 'h2']"
allkeyshop.com,"[32, 14, 1, 1, 2, 1, 1]","['h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2']"
bigtreesolutions.com,"[1, 57, 7, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2]","['h1', 'h2', 'h3', 'h2', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3']"
tebex.io,"[28, 1, 1, 2, 4, 3, 2, 1, 1, 3, 1, 2, 2, 1]","['h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h1', 'h2', 'h2', 'h2', 'h1']"
igt.com,"[1, 9, 5, 7, 5, 6, 1, 1, 1, 13, 4, 2, 1, 1, 1, 2, 1, 1, 3, 1, 7, 1, 1, 1, 3, 6, 2, 1, 1, 4, 1, 9, 2, 2, 2, 1, 1, 2, 2, 1, 1, 1, 3, 40, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 2, 1, 2]","['h1', 'h1', 'h2', 'h1', 'h1', 'h1', 'h1', 'h1', 'h1', 'h1', 'h1', 'h1', 'h1', 'h1', 'h2', 'h2', 'h2', 'h2', 'h1', 'h1', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h2', 'h1', 'h2', 'h2', 'h2', 'h3', 'h2', 'h2', 'h1', 'h2', 'h1', 'h2', 'h2', 'h2', 'h2', 'h3', 'h3', 'h3', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h3', 'h2', 'h2', 'h3', 'h2', 'h2', 'h2']"
kazteleport.kz,"[24, 1, 2, 10, 1, 1, 2, 2, 2, 3, 1, 2, 16, 1, 2, 2, 1, 1, 3, 1, 7, 1, 3, 2, 1]","['h2', 'h1', 'h3', 'h3', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h2', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h3', 'h2', 'h2', 'h2']"
officemag.ru,"[69, 27, 13, 3, 1, 1, 1, 4, 11, 2, 11, 1, 1, 1, 1, 1, 3, 1, 1, 1]","['h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h1', 'h2', 'h2', 'h2', 'h1', 'h1', 'h2', 'h2', 'h1']"
pin-up.world,"[7, 2, 1, 1, 1, 2, 3, 3, 2, 1, 2, 1, 3, 1, 8]","['h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h2']"
