fastly.net,"[1, 1, 7, 38, 2, 2, 1, 2, 2, 9, 1, 3, 1, 4, 1, 4, 37, 2, 6, 2, 4, 1, 1, 17, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 20, 1, 1, 1, 1, 1, 3, 3, 1, 2, 1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 4, 1, 1, 4, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 2, 1, 1, 2, 2, 1, 1, 2]","['h2', 'h1', 'h2', 'h3', 'h2', 'h1', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h1', 'h2', 'h2', 'h2', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h2', 'h1', 'h2', 'h2', 'h1', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h1', 'h2', 'h2', 'h1', 'h2', 'h2', 'h2', 'h2', 'h1', 'h1', 'h2', 'h2', 'h3', 'h2', 'h1', 'h1', 'h2', 'h2', 'h2', 'h1', 'h2', 'h1', 'h3', 'h2', 'h1', 'h2', 'h2', 'h1', 'h2', 'h2', 'h3', 'h3', 'h3', 'h2', 'h2', 'h1', 'h1', 'h2', 'h2', 'h3', 'h1', 'h1', 'h2', 'h2', 'h1', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h1', 'h2']"
wa.me,"[1, 3, 5, 2, 3]","['h2', 'h2', 'h2', 'h2', 'h3']"
samsung.com,"[1, 47, 22, 3, 42, 13, 2, 6, 2, 1, 1, 1, 2, 6, 1, 1, 4, 5, 1, 2, 1, 8, 3, 24, 2, 2, 2, 1, 2, 6, 7, 1, 1, 1, 1, 1, 7, 3, 1, 3, 2, 1, 1, 1, 1, 2, 3, 1, 1, 13, 1, 2, 1, 3, 2, 4, 2, 1, 1, 40, 1, 2, 4, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 4, 6, 3, 2, 1, 1, 1, 1]","['h1', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h1', 'h2', 'h2', 'h1', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h2', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h1', 'h2', 'h2', 'h2', 'h2', 'h1', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h3', 'h1', 'h2', 'h2', 'h2', 'h1', 'h2', 'h1', 'h3', 'h2', 'h2', 'h3', 'h1', 'h2', 'h1', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h3', 'h3', 'h3', 'h2', 'h2', 'h3', 'h2', 'h2']"
office.com,"[4, 2, 7, 1, 2, 749, 1, 1, 2, 2, 3, 2, 1, 1, 1, 2, 1, 2, 3, 9]","['h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h1', 'h1', 'h2', 'h2', 'h2', 'h2', 'h1', 'h1', 'h2', 'h2', 'h1', 'h2', 'h2', 'h2']"
instagram.com,"[1, 2, 21, 10, 3, 1, 1]","['h2', 'h2', 'h3', 'h2', 'h3', 'h2', 'h2']"
github.com,"[4, 62, 16, 1, 6, 1, 2]","['h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2']"
wordpress.org,"[13, 8, 4, 7, 2, 2, 2, 1]","['h2', 'h3', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2']"
youtube.com,"[1, 5, 26, 1, 1, 3, 1, 4, 1, 1, 1, 29, 16, 1, 4, 3, 1]","['h2', 'h2', 'h3', 'h2', 'h2', 'h2', 'h3', 'h2', 'h3', 'h2', 'h3', 'h3', 'h3', 'h2', 'h3', 'h3', 'h2']"
gravatar.com,"[6, 2, 1, 1, 1, 3, 2, 5, 3, 1, 2, 1, 2, 1]","['h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h3', 'h2', 'h2', 'h3', 'h2', 'h3', 'h2', 'h2']"
intuit.com,"[1, 45, 2, 7, 11, 3, 3, 9, 1, 2, 1, 1, 1, 1, 1, 6, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 1, 4, 1, 2, 2, 2, 2, 3, 4, 1, 1, 1, 1, 1, 1]","['h1', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h2', 'h1', 'h2', 'h2', 'h1', 'h2', 'h2', 'h3', 'h2', 'h3', 'h2', 'h2', 'h2', 'h3', 'h2', 'h3', 'h3', 'h3', 'h2', 'h3', 'h2', 'h2', 'h2', 'h2', 'h1', 'h1', 'h1', 'h1']"
